yyyy, mm, dd, hour, min, seg, altura, periodo, direcao
2014, 4, 1, 3, 17, 0, 1.32, 11.76, 146.3
2014, 4, 1, 4, 17, 0, 1.29, 7.14, 125.2
2014, 4, 1, 5, 17, 0, 1.44, 6.25, 132.2
2014, 4, 1, 6, 17, 0, 1.46, 7.14, 129.4
2014, 4, 1, 7, 17, 0, 1.52, 7.14, 136.4
2014, 4, 1, 8, 17, 0, 1.47, 7.14, 126.6
2014, 4, 1, 9, 17, 0, 1.42, 7.69, 126.6
2014, 4, 1, 10, 17, 0, 1.37, 7.14, 120.9
2014, 4, 1, 11, 17, 0, 1.33, 7.14, 128.0
2014, 4, 1, 12, 17, 0, 1.33, 7.69, 129.4
2014, 4, 1, 13, 17, 0, 1.3, 7.69, 118.1
2014, 4, 1, 14, 17, 0, 1.33, 7.69, 126.6
2014, 4, 1, 15, 17, 0, 1.19, 7.69, 137.8
2014, 4, 1, 16, 17, 0, 1.37, 7.69, 122.3
2014, 4, 1, 17, 17, 0, 1.34, 7.14, 132.2
2014, 4, 1, 18, 17, 0, 1.42, 7.14, 128.0
2014, 4, 1, 19, 17, 0, 1.37, 7.69, 128.0
2014, 4, 1, 20, 17, 0, 1.45, 7.14, 146.3
2014, 4, 1, 21, 17, 0, 1.31, 7.14, 125.2
2014, 4, 1, 22, 17, 0, 1.43, 7.14, 123.8
2014, 4, 1, 23, 17, 0, 1.33, 7.14, 118.1
2014, 4, 2, 0, 17, 0, 1.26, 7.14, 133.6
2014, 4, 2, 1, 17, 0, 1.26, 6.67, 139.2
2014, 4, 2, 2, 17, 0, 1.28, 6.25, 139.2
2014, 4, 2, 3, 17, 0, 1.19, 6.25, 122.3
2014, 4, 2, 4, 17, 0, 1.12, 11.11, 144.8
2014, 4, 2, 5, 17, 0, 1.23, 7.14, 123.8
2014, 4, 2, 6, 17, 0, 1.17, 6.67, 130.8
2014, 4, 2, 7, 17, 0, 1.19, 6.67, 113.9
2014, 4, 2, 8, 17, 0, 1.19, 10.0, 147.7
2014, 4, 2, 9, 17, 0, 1.19, 7.14, 125.2
2014, 4, 2, 10, 17, 0, 1.14, 6.67, 116.7
2014, 4, 2, 11, 17, 0, 1.19, 13.33, 161.7
2014, 4, 2, 12, 17, 0, 1.24, 13.33, 171.6
2014, 4, 2, 13, 17, 0, 1.26, 6.25, 122.3
2014, 4, 2, 14, 17, 0, 1.26, 10.53, 154.7
2014, 4, 2, 15, 17, 0, 1.21, 6.67, 132.2
2014, 4, 2, 16, 17, 0, 1.22, 10.0, 136.4
2014, 4, 2, 17, 17, 0, 1.17, 8.33, 136.4
2014, 4, 2, 18, 17, 0, 1.13, 7.14, 116.7
2014, 4, 2, 19, 17, 0, 1.13, 10.53, 150.5
2014, 4, 2, 20, 17, 0, 1.18, 7.14, 120.9
2014, 4, 2, 21, 17, 0, 1.1, 7.14, 129.4
2014, 4, 2, 22, 17, 0, 1.05, 7.14, 129.4
2014, 4, 2, 23, 17, 0, 1.01, 11.11, 149.1
2014, 4, 3, 0, 17, 0, 1.12, 6.67, 126.6
2014, 4, 3, 1, 17, 0, 1.04, 8.33, 132.2
2014, 4, 3, 2, 17, 0, 1.1, 7.69, 115.3
2014, 4, 3, 3, 18, 0, 1.13, 8.33, 115.3
2014, 4, 3, 4, 18, 0, 1.04, 8.33, 136.4
2014, 4, 3, 5, 18, 0, 1.09, 8.33, 128.0
2014, 4, 3, 6, 18, 0, 1.1, 8.33, 123.8
2014, 4, 3, 7, 18, 0, 1.18, 7.69, 132.2
2014, 4, 3, 8, 18, 0, 1.2, 7.69, 120.9
2014, 4, 3, 9, 18, 0, 1.22, 7.14, 128.0
2014, 4, 3, 10, 18, 0, 1.28, 7.69, 133.6
2014, 4, 3, 11, 18, 0, 1.24, 6.67, 120.9
2014, 4, 3, 12, 18, 0, 1.23, 7.69, 129.4
2014, 4, 3, 13, 18, 0, 1.2, 8.33, 132.2
2014, 4, 3, 14, 18, 0, 1.22, 8.33, 123.8
2014, 4, 3, 15, 18, 0, 1.22, 6.67, 128.0
2014, 4, 3, 16, 18, 0, 1.25, 7.14, 128.0
2014, 4, 3, 17, 18, 0, 1.22, 9.09, 128.0
2014, 4, 3, 18, 18, 0, 1.27, 8.33, 132.2
2014, 4, 3, 19, 18, 0, 1.21, 9.09, 140.6
2014, 4, 3, 20, 18, 0, 1.3, 8.33, 136.4
2014, 4, 3, 21, 18, 0, 1.25, 7.69, 142.0
2014, 4, 3, 22, 18, 0, 1.22, 8.33, 137.8
2014, 4, 3, 23, 18, 0, 1.25, 7.69, 137.8
2014, 4, 4, 0, 18, 0, 1.17, 8.33, 137.8
2014, 4, 4, 1, 18, 0, 1.21, 8.33, 143.4
2014, 4, 4, 2, 18, 0, 1.18, 7.14, 135.0
2014, 4, 4, 3, 18, 0, 1.17, 8.33, 132.2
2014, 4, 4, 4, 18, 0, 1.19, 8.33, 135.0
2014, 4, 4, 5, 18, 0, 1.11, 9.09, 136.4
2014, 4, 4, 6, 18, 0, 1.15, 8.33, 132.2
2014, 4, 4, 7, 18, 0, 1.13, 8.33, 128.0
2014, 4, 4, 8, 18, 0, 1.16, 8.33, 143.4
2014, 4, 4, 9, 18, 0, 1.13, 8.33, 143.4
2014, 4, 4, 10, 18, 0, 1.17, 8.33, 142.0
2014, 4, 4, 11, 18, 0, 1.09, 8.33, 133.6
2014, 4, 4, 12, 18, 0, 1.06, 8.33, 139.2
2014, 4, 4, 13, 18, 0, 1.05, 8.33, 137.8
2014, 4, 4, 14, 18, 0, 1.05, 7.69, 136.4
2014, 4, 4, 15, 18, 0, 1.06, 8.33, 143.4
2014, 4, 4, 16, 18, 0, 1.12, 8.33, 146.3
2014, 4, 4, 17, 18, 0, 1.08, 8.33, 137.8
2014, 4, 4, 18, 18, 0, 1.07, 8.33, 132.2
2014, 4, 4, 19, 18, 0, 1.14, 8.33, 136.4
2014, 4, 4, 20, 18, 0, 1.12, 8.33, 137.8
2014, 4, 4, 21, 18, 0, 1.08, 7.69, 139.2
2014, 4, 4, 22, 18, 0, 1.12, 7.69, 135.0
2014, 4, 4, 23, 18, 0, 1.15, 8.33, 144.8
2014, 4, 5, 0, 18, 0, 1.2, 8.33, 130.8
2014, 4, 5, 1, 18, 0, 1.18, 8.33, 129.4
2014, 4, 5, 2, 18, 0, 1.18, 8.33, 136.4
2014, 4, 5, 3, 18, 0, 1.25, 8.33, 140.6
2014, 4, 5, 4, 18, 0, 1.31, 8.33, 139.2
2014, 4, 5, 5, 18, 0, 1.25, 8.33, 143.4
2014, 4, 5, 6, 18, 0, 1.36, 9.09, 132.2
2014, 4, 5, 7, 18, 0, 1.39, 8.33, 137.8
2014, 4, 5, 8, 18, 0, 1.3, 8.33, 136.4
2014, 4, 5, 9, 18, 0, 1.27, 8.33, 135.0
2014, 4, 5, 10, 18, 0, 1.26, 8.33, 130.8
2014, 4, 5, 11, 18, 0, 1.27, 8.33, 132.2
2014, 4, 5, 12, 18, 0, 1.27, 9.09, 133.6
2014, 4, 5, 13, 18, 0, 1.34, 8.33, 142.0
2014, 4, 5, 14, 18, 0, 1.33, 8.33, 135.0
2014, 4, 5, 15, 18, 0, 1.39, 9.09, 143.4
2014, 4, 5, 16, 18, 0, 1.26, 8.33, 130.8
2014, 4, 5, 17, 18, 0, 1.36, 9.09, 140.6
2014, 4, 5, 18, 18, 0, 1.22, 8.33, 135.0
2014, 4, 5, 19, 18, 0, 1.25, 8.33, 136.4
2014, 4, 5, 20, 18, 0, 1.34, 8.33, 129.4
2014, 4, 5, 21, 18, 0, 1.27, 9.09, 132.2
2014, 4, 5, 22, 18, 0, 1.25, 8.33, 132.2
2014, 4, 5, 23, 18, 0, 1.19, 8.33, 130.8
2014, 4, 6, 0, 18, 0, 1.21, 8.33, 123.8
2014, 4, 6, 1, 18, 0, 1.16, 8.33, 130.8
2014, 4, 6, 2, 18, 0, 1.17, 8.33, 142.0
2014, 4, 6, 3, 18, 0, 1.22, 8.33, 132.2
2014, 4, 6, 4, 18, 0, 1.28, 9.09, 137.8
2014, 4, 6, 5, 18, 0, 1.11, 7.69, 120.9
2014, 4, 6, 6, 18, 0, 1.17, 8.33, 129.4
2014, 4, 6, 7, 18, 0, 1.14, 9.09, 130.8
2014, 4, 6, 8, 18, 0, 1.16, 8.33, 136.4
2014, 4, 6, 9, 18, 0, 1.21, 9.09, 133.6
2014, 4, 6, 10, 18, 0, 1.07, 8.33, 128.0
2014, 4, 6, 11, 18, 0, 1.09, 7.69, 128.0
2014, 4, 6, 12, 18, 0, 1.08, 8.33, 130.8
2014, 4, 6, 13, 17, 0, 1.1, 8.33, 135.0
2014, 4, 6, 14, 17, 0, 1.07, 8.33, 136.4
2014, 4, 6, 15, 17, 0, 1.1, 8.33, 137.8
2014, 4, 6, 16, 18, 0, 1.05, 8.33, 132.2
2014, 4, 6, 17, 18, 0, 1.14, 8.33, 122.3
2014, 4, 6, 18, 18, 0, 1.13, 8.33, 123.8
2014, 4, 6, 19, 18, 0, 1.05, 7.14, 122.3
2014, 4, 6, 20, 18, 0, 1.06, 8.33, 133.6
2014, 4, 6, 21, 18, 0, 1.07, 9.09, 132.2
2014, 4, 6, 22, 18, 0, 1.01, 8.33, 130.8
2014, 4, 6, 23, 18, 0, 1.07, 8.33, 123.8
2014, 4, 7, 0, 18, 0, 1.07, 8.33, 135.0
2014, 4, 7, 1, 18, 0, 1.09, 8.33, 132.2
2014, 4, 7, 2, 18, 0, 1.05, 8.33, 129.4
2014, 4, 7, 3, 18, 0, 1.07, 8.33, 126.6
2014, 4, 7, 4, 18, 0, 1.07, 8.33, 129.4
2014, 4, 7, 5, 18, 0, 1.05, 8.33, 132.2
2014, 4, 7, 6, 18, 0, 1.05, 8.33, 137.8
2014, 4, 7, 7, 18, 0, 1.0, 8.33, 129.4
2014, 4, 7, 8, 18, 0, 1.06, 8.33, 129.4
2014, 4, 7, 9, 18, 0, 0.98, 7.69, 123.8
2014, 4, 7, 10, 18, 0, 0.99, 7.69, 129.4
2014, 4, 7, 11, 18, 0, 1.01, 7.69, 137.8
2014, 4, 7, 12, 18, 0, 1.04, 7.69, 126.6
2014, 4, 7, 13, 18, 0, 1.04, 7.69, 123.8
2014, 4, 7, 14, 18, 0, 0.95, 8.33, 126.6
2014, 4, 7, 15, 18, 0, 0.97, 8.33, 129.4
2014, 4, 7, 16, 18, 0, 0.98, 8.33, 132.2
2014, 4, 7, 17, 17, 0, 0.95, 8.33, 135.0
2014, 4, 7, 18, 17, 0, 0.95, 8.33, 136.4
2014, 4, 7, 19, 17, 0, 0.94, 7.69, 122.3
2014, 4, 7, 20, 17, 0, 0.97, 8.33, 135.0
2014, 4, 7, 21, 17, 0, 0.97, 12.5, 160.3
2014, 4, 7, 22, 17, 0, 0.97, 8.33, 154.7
2014, 4, 7, 23, 17, 0, 0.95, 12.5, 165.9
2014, 4, 8, 0, 17, 0, 1.04, 8.33, 151.9
2014, 4, 8, 1, 17, 0, 0.99, 8.33, 157.5
2014, 4, 8, 2, 17, 0, 0.99, 8.33, 135.0
2014, 4, 8, 3, 17, 0, 1.01, 8.33, 144.8
2014, 4, 8, 4, 17, 0, 0.97, 8.33, 146.3
2014, 4, 8, 5, 17, 0, 0.97, 8.33, 140.6
2014, 4, 8, 18, 17, 0, 1.0, 8.33, 144.8
2014, 4, 8, 19, 17, 0, 1.03, 11.76, 165.9
2014, 4, 8, 20, 17, 0, 1.0, 8.33, 139.2
2014, 4, 8, 21, 17, 0, 1.01, 8.33, 143.4
2014, 4, 8, 22, 17, 0, 1.0, 12.5, 171.6
2014, 4, 8, 23, 17, 0, 1.03, 12.5, 170.2
2014, 4, 9, 0, 17, 0, 1.03, 11.76, 160.3
2014, 4, 9, 1, 17, 0, 1.05, 8.33, 136.4
2014, 4, 9, 2, 17, 0, 1.05, 8.33, 130.8
2014, 4, 9, 3, 17, 0, 1.01, 16.67, 174.4
2014, 4, 9, 4, 17, 0, 1.02, 8.33, 133.6
2014, 4, 9, 5, 17, 0, 1.02, 7.69, 135.0
2014, 4, 9, 6, 17, 0, 1.0, 7.69, 122.3
2014, 4, 9, 7, 17, 0, 1.02, 12.5, 175.8
2014, 4, 9, 8, 17, 0, 1.03, 15.38, 174.4
2014, 4, 9, 9, 17, 0, 0.96, 12.5, 174.4
2014, 4, 9, 10, 17, 0, 1.01, 15.38, 171.6
2014, 4, 9, 11, 17, 0, 1.03, 15.38, 170.2
2014, 4, 9, 12, 17, 0, 1.08, 15.38, 165.9
2014, 4, 9, 13, 17, 0, 1.28, 15.38, 174.4
2014, 4, 9, 14, 17, 0, 1.09, 14.29, 171.6
2014, 4, 9, 15, 17, 0, 1.23, 14.29, 170.2
2014, 4, 9, 16, 17, 0, 1.13, 14.29, 170.2
2014, 4, 9, 17, 17, 0, 1.07, 14.29, 168.8
2014, 4, 9, 18, 17, 0, 1.16, 14.29, 174.4
2014, 4, 9, 19, 17, 0, 1.1, 14.29, 174.4
2014, 4, 9, 20, 17, 0, 1.07, 15.38, 171.6
2014, 4, 9, 21, 17, 0, 1.06, 13.33, 180.0
2014, 4, 9, 22, 17, 0, 1.12, 14.29, 174.4
2014, 4, 9, 23, 17, 0, 1.21, 14.29, 177.2
2014, 4, 10, 0, 17, 0, 1.1, 14.29, 177.2
2014, 4, 10, 1, 17, 0, 1.17, 14.29, 181.4
2014, 4, 10, 2, 17, 0, 1.06, 13.33, 180.0
2014, 4, 10, 3, 17, 0, 1.16, 13.33, 182.8
2014, 4, 10, 4, 17, 0, 1.05, 13.33, 177.2
2014, 4, 10, 5, 17, 0, 1.1, 14.29, 184.2
2014, 4, 10, 6, 17, 0, 1.06, 11.76, 185.6
2014, 4, 10, 7, 17, 0, 0.98, 14.29, 171.6
2014, 4, 10, 8, 17, 0, 0.98, 14.29, 174.4
2014, 4, 10, 9, 17, 0, 1.06, 13.33, 170.2
2014, 4, 10, 10, 17, 0, 1.03, 14.29, 174.4
2014, 4, 10, 11, 17, 0, 0.98, 12.5, 174.4
2014, 4, 10, 12, 17, 0, 1.01, 13.33, 175.8
2014, 4, 10, 13, 17, 0, 0.99, 13.33, 171.6
2014, 4, 10, 14, 17, 0, 0.97, 14.29, 175.8
2014, 4, 10, 15, 17, 0, 0.95, 13.33, 168.8
2014, 4, 10, 16, 17, 0, 0.93, 13.33, 175.8
2014, 4, 10, 17, 17, 0, 0.94, 13.33, 175.8
2014, 4, 10, 18, 17, 0, 0.95, 12.5, 174.4
2014, 4, 10, 19, 17, 0, 0.88, 13.33, 170.2
2014, 4, 10, 20, 17, 0, 0.93, 13.33, 174.4
2014, 4, 10, 21, 17, 0, 0.86, 13.33, 170.2
2014, 4, 10, 22, 17, 0, 1.04, 13.33, 167.3
2014, 4, 10, 23, 17, 0, 1.01, 13.33, 173.0
2014, 4, 11, 0, 17, 0, 1.01, 12.5, 180.0
2014, 4, 11, 1, 17, 0, 1.01, 13.33, 174.4
2014, 4, 11, 2, 17, 0, 1.03, 13.33, 181.4
2014, 4, 11, 3, 17, 0, 1.02, 13.33, 180.0
2014, 4, 11, 4, 17, 0, 0.92, 14.29, 178.6
2014, 4, 11, 5, 17, 0, 1.04, 13.33, 178.6
2014, 4, 11, 6, 17, 0, 0.97, 14.29, 180.0
2014, 4, 11, 7, 17, 0, 0.98, 12.5, 182.8
2014, 4, 11, 8, 17, 0, 0.95, 13.33, 174.4
2014, 4, 11, 9, 17, 0, 0.97, 12.5, 185.6
2014, 4, 11, 10, 17, 0, 0.94, 12.5, 175.8
2014, 4, 11, 11, 17, 0, 0.9, 14.29, 167.3
2014, 4, 11, 12, 17, 0, 0.94, 13.33, 175.8
2014, 4, 11, 13, 17, 0, 0.95, 13.33, 170.2
2014, 4, 11, 14, 17, 0, 0.94, 12.5, 182.8
2014, 4, 11, 15, 17, 0, 0.88, 13.33, 180.0
2014, 4, 11, 16, 17, 0, 0.98, 13.33, 170.2
2014, 4, 11, 17, 17, 0, 0.92, 13.33, 175.8
2014, 4, 11, 18, 17, 0, 0.91, 11.76, 175.8
2014, 4, 11, 19, 17, 0, 0.99, 13.33, 168.8
2014, 4, 11, 20, 17, 0, 0.88, 13.33, 170.2
2014, 4, 11, 21, 17, 0, 0.91, 13.33, 167.3
2014, 4, 11, 22, 17, 0, 0.92, 13.33, 171.6
2014, 4, 11, 23, 17, 0, 0.87, 13.33, 173.0
2014, 4, 12, 0, 17, 0, 0.86, 13.33, 182.8
2014, 4, 13, 14, 17, 0, 1.02, 12.5, 171.6
2014, 4, 13, 15, 17, 0, 1.04, 12.5, 164.5
2014, 4, 13, 16, 17, 0, 1.04, 5.88, 108.3
2014, 4, 13, 17, 17, 0, 1.12, 5.88, 106.9
2014, 4, 13, 18, 17, 0, 1.17, 11.76, 160.3
2014, 4, 13, 19, 17, 0, 1.08, 11.76, 139.2
2014, 4, 13, 20, 17, 0, 1.05, 12.5, 156.1
2014, 4, 13, 21, 17, 0, 1.1, 11.76, 154.7
2014, 4, 13, 22, 17, 0, 1.1, 5.88, 118.1
2014, 4, 13, 23, 17, 0, 1.03, 5.88, 116.7
2014, 4, 14, 0, 17, 0, 1.06, 11.76, 130.8
2014, 4, 14, 1, 17, 0, 1.04, 5.88, 113.9
2014, 4, 14, 2, 17, 0, 1.03, 5.88, 118.1
2014, 4, 14, 3, 17, 0, 1.01, 5.88, 116.7
2014, 4, 14, 4, 17, 0, 1.01, 11.11, 154.7
2014, 4, 14, 5, 17, 0, 1.03, 6.25, 113.9
2014, 4, 14, 6, 17, 0, 1.05, 5.88, 111.1
2014, 4, 14, 7, 17, 0, 1.08, 11.11, 144.8
2014, 4, 14, 8, 17, 0, 1.14, 6.25, 129.4
2014, 4, 14, 9, 17, 0, 1.15, 6.25, 116.7
2014, 4, 14, 10, 17, 0, 1.2, 6.25, 119.5
2014, 4, 14, 11, 17, 0, 1.22, 5.88, 128.0
2014, 4, 14, 12, 17, 0, 1.28, 6.25, 116.7
2014, 4, 14, 13, 17, 0, 1.29, 6.67, 119.5
2014, 4, 14, 14, 17, 0, 1.29, 6.67, 123.8
2014, 4, 14, 15, 17, 0, 1.26, 6.67, 120.9
2014, 4, 14, 16, 17, 0, 1.22, 7.14, 133.6
2014, 4, 14, 17, 17, 0, 1.26, 6.67, 125.2
2014, 4, 14, 18, 17, 0, 1.26, 6.67, 129.4
2014, 4, 14, 19, 17, 0, 1.19, 6.67, 125.2
2014, 4, 14, 20, 17, 0, 1.28, 7.14, 125.2
2014, 4, 14, 21, 17, 0, 1.21, 7.14, 126.6
2014, 4, 14, 22, 17, 0, 1.18, 7.14, 123.8
2014, 4, 14, 23, 17, 0, 1.3, 7.14, 125.2
2014, 4, 15, 0, 17, 0, 1.23, 7.14, 125.2
2014, 4, 15, 1, 17, 0, 1.26, 18.18, 203.9
2014, 4, 15, 2, 17, 0, 1.3, 18.18, 164.5
2014, 4, 15, 3, 17, 0, 1.33, 16.67, 202.5
2014, 4, 15, 4, 17, 0, 1.35, 18.18, 180.0
2014, 4, 15, 5, 17, 0, 1.42, 16.67, 182.8
2014, 4, 15, 6, 17, 0, 1.42, 18.18, 203.9
2014, 4, 15, 7, 17, 0, 1.42, 16.67, 144.8
2014, 4, 15, 8, 17, 0, 1.55, 16.67, 181.4
2014, 4, 15, 9, 17, 0, 1.61, 15.38, 177.2
2014, 4, 15, 10, 17, 0, 1.68, 16.67, 170.2
2014, 4, 15, 11, 17, 0, 1.72, 16.67, 165.9
2014, 4, 15, 12, 17, 0, 1.82, 16.67, 164.5
2014, 4, 15, 13, 17, 0, 1.85, 16.67, 170.2
2014, 4, 15, 14, 17, 0, 1.77, 15.38, 180.0
2014, 4, 15, 15, 17, 0, 1.73, 16.67, 173.0
2014, 4, 15, 16, 17, 0, 1.74, 14.29, 167.3
2014, 4, 15, 17, 17, 0, 1.7, 14.29, 160.3
2014, 4, 15, 18, 17, 0, 1.74, 16.67, 151.9
2014, 4, 15, 19, 17, 0, 1.6, 15.38, 167.3
2014, 4, 15, 20, 24, 0, 1.68, 16.67, 153.3
2014, 4, 15, 21, 24, 0, 1.63, 15.38, 156.1
2014, 4, 15, 22, 24, 0, 1.61, 13.33, 164.5
2014, 4, 15, 23, 25, 0, 1.6, 15.38, 171.6
2014, 4, 16, 0, 25, 0, 1.55, 15.38, 188.4
2014, 4, 16, 1, 25, 0, 1.55, 14.29, 161.7
2014, 4, 16, 2, 25, 0, 1.5, 14.29, 192.7
2014, 4, 16, 3, 25, 0, 1.51, 15.38, 174.4
2014, 4, 16, 4, 25, 0, 1.56, 14.29, 160.3
2014, 4, 16, 5, 24, 0, 1.46, 15.38, 163.1
2014, 4, 16, 6, 24, 0, 1.59, 14.29, 157.5
2014, 4, 16, 7, 24, 0, 1.49, 15.38, 156.1
2014, 4, 16, 8, 24, 0, 1.47, 14.29, 164.5
2014, 4, 16, 9, 24, 0, 1.46, 13.33, 160.3
2014, 4, 16, 10, 25, 0, 1.47, 14.29, 156.1
2014, 4, 16, 11, 25, 0, 1.61, 14.29, 165.9
2014, 4, 16, 12, 25, 0, 1.51, 13.33, 163.1
2014, 4, 16, 13, 25, 0, 1.54, 14.29, 184.2
2014, 4, 16, 14, 25, 0, 1.4, 12.5, 171.6
2014, 4, 16, 15, 25, 0, 1.5, 14.29, 160.3
2014, 4, 16, 16, 25, 0, 1.56, 14.29, 178.6
2014, 4, 16, 17, 25, 0, 1.5, 13.33, 168.8
2014, 4, 17, 1, 24, 0, 1.44, 14.29, 174.4
2014, 4, 17, 2, 24, 0, 1.41, 14.29, 171.6
2014, 4, 17, 3, 24, 0, 1.34, 12.5, 178.6
2014, 4, 17, 4, 24, 0, 1.33, 12.5, 158.9
2014, 4, 17, 5, 24, 0, 1.41, 10.53, 165.9
2014, 4, 17, 6, 24, 0, 1.33, 13.33, 165.9
2014, 4, 17, 7, 24, 0, 1.35, 12.5, 167.3
2014, 4, 17, 8, 24, 0, 1.44, 11.11, 157.5
2014, 4, 17, 9, 24, 0, 1.35, 11.76, 163.1
2014, 4, 17, 10, 24, 0, 1.34, 12.5, 177.2
2014, 4, 17, 11, 24, 0, 1.33, 13.33, 161.7
2014, 4, 17, 12, 24, 0, 1.27, 11.76, 160.3
2014, 4, 17, 13, 24, 0, 1.27, 11.76, 173.0
2014, 4, 17, 14, 24, 0, 1.24, 11.76, 170.2
2014, 4, 17, 15, 24, 0, 1.31, 12.5, 173.0
2014, 4, 17, 16, 24, 0, 1.32, 15.38, 168.8
2014, 4, 17, 17, 24, 0, 1.31, 12.5, 164.5
2014, 4, 17, 18, 24, 0, 1.36, 11.76, 171.6
2014, 4, 17, 19, 24, 0, 1.39, 11.76, 167.3
2014, 4, 17, 20, 24, 0, 1.36, 12.5, 170.2
2014, 4, 17, 21, 24, 0, 1.33, 11.76, 170.2
2014, 4, 17, 22, 24, 0, 1.36, 11.76, 161.7
2014, 4, 17, 23, 24, 0, 1.26, 14.29, 180.0
2014, 4, 18, 0, 24, 0, 1.22, 11.76, 165.9
2014, 4, 18, 1, 24, 0, 1.3, 11.76, 173.0
2014, 4, 18, 2, 24, 0, 1.17, 14.29, 167.3
2014, 4, 18, 3, 24, 0, 1.16, 10.53, 167.3
2014, 4, 18, 4, 24, 0, 1.18, 11.11, 158.9
2014, 4, 18, 5, 24, 0, 1.12, 11.76, 170.2
2014, 4, 18, 6, 24, 0, 1.18, 14.29, 170.2
2014, 4, 18, 7, 24, 0, 1.21, 11.76, 168.8
2014, 4, 18, 8, 24, 0, 1.16, 14.29, 168.8
2014, 4, 18, 9, 24, 0, 1.23, 11.76, 163.1
2014, 4, 18, 10, 24, 0, 1.16, 11.11, 167.3
2014, 4, 18, 11, 24, 0, 1.12, 13.33, 178.6
2014, 4, 18, 12, 24, 0, 1.08, 11.76, 151.9
2014, 4, 18, 13, 24, 0, 1.01, 12.5, 168.8
2014, 4, 18, 14, 24, 0, 1.03, 10.53, 167.3
2014, 4, 18, 15, 24, 0, 1.07, 10.53, 163.1
2014, 4, 18, 16, 24, 0, 1.12, 13.33, 174.4
2014, 4, 18, 17, 24, 0, 1.03, 11.76, 161.7
2014, 4, 18, 18, 24, 0, 1.11, 10.53, 165.9
2014, 4, 18, 19, 24, 0, 1.08, 11.11, 163.1
2014, 4, 18, 20, 24, 0, 1.12, 11.76, 157.5
2014, 4, 18, 21, 24, 0, 1.15, 11.76, 158.9
2014, 4, 18, 22, 24, 0, 1.14, 11.76, 161.7
2014, 4, 18, 23, 24, 0, 1.14, 11.76, 158.9
2014, 4, 19, 0, 24, 0, 1.12, 11.11, 168.8
2014, 4, 19, 1, 24, 0, 1.08, 11.76, 164.5
2014, 4, 19, 2, 24, 0, 1.13, 11.76, 167.3
2014, 4, 19, 3, 24, 0, 1.14, 11.11, 171.6
2014, 4, 19, 4, 24, 0, 1.04, 11.11, 163.1
2014, 4, 19, 5, 24, 0, 1.06, 11.11, 154.7
2014, 4, 19, 6, 24, 0, 1.1, 11.11, 156.1
2014, 4, 19, 7, 24, 0, 1.12, 11.76, 175.8
2014, 4, 19, 8, 24, 0, 1.1, 11.11, 160.3
2014, 4, 19, 9, 24, 0, 1.1, 11.11, 163.1
2014, 4, 19, 10, 24, 0, 1.13, 12.5, 168.8
2014, 4, 19, 11, 24, 0, 1.04, 11.76, 168.8
2014, 4, 19, 12, 24, 0, 1.1, 10.0, 165.9
2014, 4, 19, 13, 24, 0, 1.09, 10.53, 160.3
2014, 4, 19, 14, 24, 0, 1.12, 12.5, 175.8
2014, 4, 19, 15, 24, 0, 1.09, 10.53, 168.8
2014, 4, 19, 16, 24, 0, 1.11, 10.0, 164.5
2014, 4, 19, 17, 24, 0, 1.09, 10.53, 170.2
2014, 4, 19, 18, 24, 0, 1.11, 12.5, 173.0
2014, 4, 19, 19, 24, 0, 1.14, 12.5, 173.0
2014, 4, 19, 20, 24, 0, 1.09, 10.53, 151.9
2014, 4, 19, 21, 24, 0, 1.07, 10.53, 174.4
2014, 4, 19, 22, 24, 0, 1.05, 11.76, 177.2
2014, 4, 19, 23, 24, 0, 1.08, 10.0, 157.5
2014, 4, 20, 0, 24, 0, 0.96, 10.0, 167.3
2014, 4, 20, 1, 24, 0, 1.09, 10.0, 165.9
2014, 4, 20, 2, 24, 0, 1.03, 10.53, 160.3
2014, 4, 20, 3, 24, 0, 1.04, 9.09, 165.9
2014, 4, 20, 4, 24, 0, 1.04, 10.0, 180.0
2014, 4, 20, 5, 24, 0, 1.01, 10.0, 168.8
2014, 4, 20, 6, 24, 0, 1.08, 10.0, 164.5
2014, 4, 20, 7, 24, 0, 1.06, 10.0, 160.3
2014, 4, 20, 8, 24, 0, 1.09, 10.0, 161.7
2014, 4, 20, 9, 24, 0, 1.02, 10.0, 171.6
2014, 4, 20, 10, 24, 0, 1.04, 10.0, 168.8
2014, 4, 20, 11, 24, 0, 1.07, 10.0, 151.9
2014, 4, 20, 12, 24, 0, 1.09, 5.56, 123.8
2014, 4, 20, 13, 24, 0, 1.08, 10.0, 147.7
2014, 4, 20, 14, 24, 0, 1.08, 8.33, 164.5
2014, 4, 20, 15, 24, 0, 1.13, 6.67, 112.5
2014, 4, 20, 16, 24, 0, 1.06, 5.88, 106.9
2014, 4, 20, 17, 24, 0, 1.11, 6.67, 109.7
2014, 4, 20, 18, 24, 0, 1.14, 6.67, 115.3
2014, 4, 20, 19, 24, 0, 1.14, 10.0, 170.2
2014, 4, 20, 20, 24, 0, 1.2, 6.25, 119.5
2014, 4, 20, 21, 24, 0, 1.15, 6.25, 116.7
2014, 4, 20, 22, 24, 0, 1.18, 5.56, 130.8
2014, 4, 20, 23, 24, 0, 1.11, 6.67, 102.7
2014, 4, 21, 0, 24, 0, 1.09, 6.25, 120.9
2014, 4, 21, 1, 24, 0, 1.07, 6.67, 108.3
