yyyy, mm, dd, hour, min, seg, altura, periodo, direcao
2015, 8, 13, 11, 25, 0, 0.62, 14.3, 186.0
2015, 8, 13, 12, 25, 0, 0.54, 14.3, 183.0
2015, 8, 13, 13, 25, 0, 0.55, 14.3, 178.0
2015, 8, 13, 14, 25, 0, 0.55, 14.3, 186.0
2015, 8, 13, 15, 25, 0, 0.52, 13.3, 173.0
2015, 8, 13, 16, 25, 0, 0.61, 13.3, 182.0
2015, 8, 13, 17, 25, 0, 0.67, 14.3, 188.0
2015, 8, 13, 18, 25, 0, 0.62, 14.3, 187.0
2015, 8, 13, 19, 25, 0, 0.59, 13.3, 203.0
2015, 8, 13, 20, 25, 0, 0.59, 13.3, 191.0
2015, 8, 13, 21, 25, 0, 0.51, 13.3, 182.0
2015, 8, 13, 22, 25, 0, 0.59, 13.3, 174.0
2015, 8, 13, 23, 25, 0, 0.59, 12.5, 190.0
2015, 8, 14, 0, 25, 0, 0.55, 13.3, 192.0
2015, 8, 14, 1, 25, 0, 0.52, 13.3, 184.0
2015, 8, 14, 2, 25, 0, 0.54, 13.3, 184.0
2015, 8, 14, 3, 25, 0, 0.5, 12.5, 184.0
2015, 8, 14, 4, 25, 0, 0.48, 12.5, 187.0
2015, 8, 14, 5, 25, 0, 0.67, 12.5, 195.0
2015, 8, 14, 6, 25, 0, 0.53, 12.5, 199.0
2015, 8, 14, 7, 25, 0, 0.55, 12.5, 193.0
2015, 8, 14, 8, 25, 0, 0.45, 13.3, 203.0
2015, 8, 14, 9, 25, 0, 0.48, 12.5, 191.0
2015, 8, 14, 10, 25, 0, 0.55, 12.5, 193.0
2015, 8, 14, 11, 25, 0, 0.54, 11.8, 204.0
2015, 8, 14, 12, 25, 0, 0.46, 11.8, 211.0
2015, 8, 14, 13, 25, 0, 0.41, 11.1, 179.0
2015, 8, 14, 14, 25, 0, 0.39, 11.8, 177.0
2015, 8, 14, 15, 25, 0, 0.36, 11.8, 166.0
2015, 8, 14, 16, 25, 0, 0.39, 11.1, 177.0
2015, 8, 14, 17, 25, 0, 0.42, 11.1, 181.0
2015, 8, 14, 18, 25, 0, 0.44, 11.1, 188.0
2015, 8, 14, 19, 25, 0, 0.47, 11.1, 179.0
2015, 8, 14, 20, 25, 0, 0.46, 11.8, 185.0
2015, 8, 14, 21, 25, 0, 0.36, 11.8, 182.0
2015, 8, 14, 22, 25, 0, 0.45, 11.1, 184.0
2015, 8, 14, 23, 25, 0, 0.53, 11.1, 194.0
2015, 8, 15, 0, 25, 0, 0.48, 10.5, 187.0
2015, 8, 15, 1, 25, 0, 0.39, 10.5, 195.0
2015, 8, 15, 2, 25, 0, 0.4, 11.8, 160.0
2015, 8, 15, 3, 25, 0, 0.39, 11.1, 170.0
2015, 8, 15, 4, 25, 0, 0.4, 10.5, 168.0
2015, 8, 15, 5, 25, 0, 0.46, 11.1, 164.0
2015, 8, 15, 6, 25, 0, 0.45, 10.5, 171.0
2015, 8, 15, 7, 25, 0, 0.45, 11.1, 174.0
2015, 8, 15, 8, 25, 0, 0.42, 10.5, 174.0
2015, 8, 15, 9, 25, 0, 0.33, 10.5, 171.0
2015, 8, 15, 10, 25, 0, 0.34, 10.5, 189.0
2015, 8, 15, 11, 25, 0, 0.42, 11.1, 205.0
2015, 8, 15, 12, 25, 0, 0.39, 10.5, 209.0
2015, 8, 15, 13, 25, 0, 0.36, 10.5, 200.0
2015, 8, 15, 14, 25, 0, 0.32, 10.5, 183.0
2015, 8, 15, 15, 25, 0, 0.28, 10.5, 176.0
2015, 8, 15, 16, 25, 0, 0.32, 10.5, 178.0
2015, 8, 15, 17, 25, 0, 0.34, 9.5, 176.0
2015, 8, 15, 18, 25, 0, 0.38, 10.5, 175.0
2015, 8, 15, 19, 25, 0, 0.38, 10.0, 179.0
2015, 8, 15, 20, 25, 0, 0.42, 10.0, 178.0
2015, 8, 15, 21, 25, 0, 0.36, 10.0, 180.0
2015, 8, 15, 22, 25, 0, 0.35, 10.0, 182.0
2015, 8, 15, 23, 25, 0, 0.44, 7.1, 184.0
2015, 8, 16, 0, 25, 0, 0.39, 10.0, 197.0
2015, 8, 16, 1, 25, 0, 0.35, 10.0, 208.0
2015, 8, 16, 2, 25, 0, 0.34, 10.5, 185.0
2015, 8, 16, 3, 25, 0, 0.31, 10.0, 175.0
2015, 8, 16, 4, 25, 0, 0.27, 10.0, 177.0
2015, 8, 16, 5, 25, 0, 0.32, 9.1, 174.0
2015, 8, 16, 6, 25, 0, 0.39, 9.1, 178.0
2015, 8, 16, 7, 25, 0, 0.43, 4.3, 166.0
2015, 8, 16, 8, 25, 0, 0.38, 9.5, 176.0
2015, 8, 16, 9, 25, 0, 0.28, 8.7, 211.0
2015, 8, 16, 10, 25, 0, 0.31, 9.1, 182.0
2015, 8, 16, 11, 25, 0, 0.34, 8.7, 173.0
2015, 8, 16, 12, 25, 0, 0.28, 8.7, 208.0
2015, 8, 16, 13, 25, 0, 0.31, 16.7, 194.0
2015, 8, 16, 14, 25, 0, 0.27, 15.4, 176.0
2015, 8, 16, 15, 25, 0, 0.22, 9.5, 185.0
2015, 8, 16, 16, 25, 0, 0.23, 9.5, 173.0
2015, 8, 16, 17, 25, 0, 0.25, 7.7, 175.0
2015, 8, 16, 18, 25, 0, 0.32, 4.7, 182.0
2015, 8, 16, 19, 25, 0, 0.34, 9.1, 172.0
2015, 8, 16, 20, 25, 0, 0.4, 9.1, 170.0
2015, 8, 16, 21, 25, 0, 0.31, 9.5, 176.0
2015, 8, 16, 22, 25, 0, 0.27, 9.1, 160.0
2015, 8, 16, 23, 25, 0, 0.28, 7.4, 186.0
2015, 8, 17, 0, 25, 0, 0.32, 6.3, 180.0
2015, 8, 17, 1, 25, 0, 0.29, 14.3, 190.0
2015, 8, 17, 2, 25, 0, 0.29, 14.3, 180.0
2015, 8, 17, 3, 25, 0, 0.28, 14.3, 158.0
2015, 8, 17, 4, 25, 0, 0.25, 13.3, 166.0
2015, 8, 17, 5, 25, 0, 0.25, 8.7, 167.0
2015, 8, 17, 6, 25, 0, 0.31, 6.7, 157.0
2015, 8, 17, 7, 25, 0, 0.37, 5.4, 160.0
2015, 8, 17, 8, 25, 0, 0.39, 5.6, 159.0
2015, 8, 17, 9, 25, 0, 0.4, 6.3, 163.0
2015, 8, 17, 10, 25, 0, 0.36, 5.6, 172.0
2015, 8, 17, 11, 25, 0, 0.35, 5.9, 171.0
2015, 8, 17, 12, 25, 0, 0.3, 6.5, 173.0
2015, 8, 17, 13, 25, 0, 0.36, 13.3, 181.0
2015, 8, 17, 14, 25, 0, 0.34, 11.1, 162.0
2015, 8, 17, 15, 25, 0, 0.29, 11.1, 141.0
2015, 8, 17, 16, 25, 0, 0.29, 10.0, 127.0
2015, 8, 17, 17, 25, 0, 0.26, 10.0, 170.0
2015, 8, 17, 18, 25, 0, 0.27, 10.0, 179.0
2015, 8, 17, 19, 25, 0, 0.32, 11.1, 163.0
2015, 8, 17, 20, 25, 0, 0.35, 10.5, 171.0
2015, 8, 17, 21, 25, 0, 0.37, 4.3, 176.0
2015, 8, 17, 22, 25, 0, 0.38, 5.4, 150.0
2015, 8, 17, 23, 25, 0, 0.3, 5.9, 174.0
2015, 8, 18, 0, 25, 0, 0.45, 6.1, 166.0
2015, 8, 18, 1, 25, 0, 0.4, 5.4, 178.0
2015, 8, 18, 3, 25, 0, 0.37, 14.3, 156.0
2015, 8, 18, 4, 25, 0, 0.3, 14.3, 156.0
2015, 8, 18, 5, 25, 0, 0.29, 6.3, 164.0
2015, 8, 18, 6, 25, 0, 0.34, 14.3, 159.0
2015, 8, 18, 7, 25, 0, 0.34, 6.7, 167.0
2015, 8, 18, 8, 25, 0, 0.48, 6.3, 162.0
2015, 8, 18, 9, 25, 0, 0.45, 6.5, 153.0
2015, 8, 18, 10, 25, 0, 0.36, 6.9, 172.0
2015, 8, 18, 11, 25, 0, 0.39, 6.1, 162.0
2015, 8, 18, 12, 25, 0, 0.4, 6.1, 189.0
2015, 8, 18, 13, 25, 0, 0.37, 13.3, 184.0
2015, 8, 18, 14, 25, 0, 0.4, 13.3, 176.0
2015, 8, 18, 15, 25, 0, 0.35, 14.3, 156.0
2015, 8, 18, 16, 25, 0, 0.3, 13.3, 154.0
2015, 8, 18, 17, 25, 0, 0.27, 14.3, 174.0
2015, 8, 18, 18, 25, 0, 0.26, 12.5, 161.0
2015, 8, 18, 19, 25, 0, 0.32, 10.0, 164.0
2015, 8, 18, 20, 25, 0, 0.4, 6.7, 166.0
2015, 8, 18, 21, 25, 0, 0.38, 6.9, 166.0
2015, 8, 18, 22, 25, 0, 0.37, 6.1, 168.0
2015, 8, 18, 23, 25, 0, 0.33, 12.5, 164.0
2015, 8, 19, 0, 25, 0, 0.4, 7.7, 171.0
2015, 8, 19, 1, 25, 0, 0.43, 9.1, 172.0
2015, 8, 19, 2, 25, 0, 0.37, 7.7, 207.0
2015, 8, 19, 3, 25, 0, 0.32, 14.3, 172.0
2015, 8, 19, 4, 25, 0, 0.3, 9.1, 172.0
2015, 8, 19, 5, 25, 0, 0.3, 6.5, 173.0
2015, 8, 19, 6, 25, 0, 0.31, 5.3, 169.0
2015, 8, 19, 7, 25, 0, 0.36, 7.1, 177.0
2015, 8, 19, 8, 25, 0, 0.37, 6.5, 170.0
2015, 8, 19, 9, 25, 0, 0.4, 5.6, 169.0
2015, 8, 19, 10, 25, 0, 0.39, 8.0, 177.0
2015, 8, 19, 11, 25, 0, 0.32, 13.3, 178.0
2015, 8, 19, 12, 25, 0, 0.26, 6.9, 179.0
2015, 8, 19, 13, 25, 0, 0.29, 6.9, 164.0
2015, 8, 19, 14, 25, 0, 0.28, 6.9, 182.0
2015, 8, 19, 15, 25, 0, 0.27, 4.8, 161.0
2015, 8, 19, 16, 25, 0, 0.26, 4.0, 86.0
2015, 8, 19, 17, 25, 0, 0.21, 8.0, 169.0
2015, 8, 19, 18, 25, 0, 0.19, 8.0, 195.0
2015, 8, 19, 19, 25, 0, 0.19, 8.7, 184.0
2015, 8, 19, 20, 25, 0, 0.23, 8.3, 197.0
2015, 8, 19, 21, 25, 0, 0.28, 9.1, 165.0
2015, 8, 19, 22, 25, 0, 0.3, 6.5, 160.0
2015, 8, 19, 23, 25, 0, 0.31, 8.7, 170.0
2015, 8, 20, 0, 25, 0, 0.34, 8.0, 131.0
2015, 8, 20, 1, 25, 0, 0.35, 9.1, 168.0
2015, 8, 20, 2, 25, 0, 0.3, 9.1, 172.0
2015, 8, 20, 3, 25, 0, 0.49, 2.5, 231.0
2015, 8, 20, 4, 25, 0, 0.47, 2.6, 245.0
2015, 8, 20, 5, 25, 0, 0.44, 9.1, 221.0
2015, 8, 20, 6, 25, 0, 0.38, 6.5, 180.0
2015, 8, 20, 7, 25, 0, 0.33, 7.7, 174.0
2015, 8, 20, 8, 25, 0, 0.39, 8.0, 163.0
2015, 8, 20, 9, 25, 0, 0.37, 7.7, 163.0
2015, 8, 20, 10, 25, 0, 0.39, 5.7, 160.0
2015, 8, 20, 11, 25, 0, 0.3, 8.7, 176.0
2015, 8, 20, 12, 25, 0, 0.31, 8.7, 176.0
2015, 8, 20, 13, 25, 0, 0.36, 8.7, 160.0
2015, 8, 20, 14, 25, 0, 0.34, 5.0, 153.0
2015, 8, 20, 15, 25, 0, 0.45, 18.2, 158.0
2015, 8, 20, 16, 25, 0, 0.37, 14.3, 181.0
2015, 8, 20, 17, 25, 0, 0.33, 18.2, 183.0
2015, 8, 20, 18, 25, 0, 0.27, 8.3, 181.0
2015, 8, 20, 19, 25, 0, 0.28, 9.1, 187.0
2015, 8, 20, 20, 25, 0, 0.26, 8.3, 176.0
2015, 8, 20, 21, 25, 0, 0.31, 7.4, 177.0
2015, 8, 20, 22, 25, 0, 0.31, 16.7, 164.0
2015, 8, 20, 23, 25, 0, 0.33, 7.7, 179.0
2015, 8, 21, 0, 25, 0, 0.28, 7.1, 148.0
2015, 8, 21, 1, 25, 0, 0.3, 7.7, 142.0
2015, 8, 21, 2, 25, 0, 0.36, 14.3, 165.0
2015, 8, 21, 3, 25, 0, 0.38, 12.5, 161.0
2015, 8, 21, 4, 25, 0, 0.36, 14.3, 163.0
2015, 8, 21, 5, 25, 0, 0.36, 15.4, 147.0
2015, 8, 21, 6, 25, 0, 0.32, 14.3, 165.0
2015, 8, 21, 7, 25, 0, 0.26, 7.7, 164.0
2015, 8, 21, 8, 25, 0, 0.28, 8.7, 162.0
2015, 8, 21, 9, 25, 0, 0.34, 8.3, 167.0
2015, 8, 21, 10, 25, 0, 0.35, 7.1, 168.0
2015, 8, 21, 11, 25, 0, 0.37, 7.4, 170.0
2015, 8, 21, 12, 25, 0, 0.35, 13.3, 167.0
2015, 8, 21, 13, 25, 0, 0.34, 13.3, 161.0
2015, 8, 21, 14, 25, 0, 0.46, 13.3, 159.0
2015, 8, 21, 15, 25, 0, 0.5, 5.7, 151.0
2015, 8, 21, 16, 25, 0, 0.48, 13.3, 155.0
