yyyy, mm, dd, hour, min, seg, altura, periodo, direcao
2014, 12, 9, 9, 0, 0, 1.48, 7.5, 116.57
2014, 12, 9, 12, 0, 0, 1.39, 7.5, 109.57
2014, 12, 9, 15, 0, 0, 1.33, 7.5, 120.57
2014, 12, 9, 18, 0, 0, 1.31, 6.1, 77.57
2014, 12, 10, 3, 0, 0, 1.24, 6.7, 114.57
2014, 12, 10, 6, 0, 0, 1.3, 7.5, 89.57
2014, 12, 10, 9, 0, 0, 1.31, 7.5, 91.57
2014, 12, 10, 12, 0, 0, 1.22, 6.7, 120.57
2014, 12, 10, 15, 0, 0, 1.3, 6.1, 86.57
2014, 12, 10, 18, 0, 0, 1.32, 7.5, 127.57
2014, 12, 11, 3, 0, 0, 1.16, 7.5, 109.57
2014, 12, 11, 6, 0, 0, 1.21, 6.7, 115.57
2014, 12, 11, 9, 0, 0, 1.4, 6.7, 107.57
2014, 12, 11, 12, 0, 0, 1.4, 7.5, 100.57
2014, 12, 11, 15, 0, 0, 1.25, 6.7, 80.57
2014, 12, 11, 18, 0, 0, 1.41, 6.7, 116.57
2014, 12, 12, 3, 0, 0, 1.42, 7.5, 78.57
2014, 12, 12, 6, 0, 0, 1.38, 7.5, 146.57
2014, 12, 12, 9, 0, 0, 1.35, 6.1, 118.57
2014, 12, 12, 12, 0, 0, 1.34, 7.5, 113.57
2014, 12, 12, 15, 0, 0, 1.34, 7.5, 112.57
2014, 12, 12, 18, 0, 0, 1.52, 7.5, 71.57
2014, 12, 13, 3, 0, 0, 1.63, 7.5, 113.57
2014, 12, 13, 6, 0, 0, 1.27, 7.5, 95.57
2014, 12, 13, 9, 0, 0, 1.41, 7.5, 76.57
2014, 12, 13, 12, 0, 0, 1.45, 7.5, 121.57
2014, 12, 13, 15, 0, 0, 1.34, 7.5, 74.57
2014, 12, 13, 18, 0, 0, 1.49, 7.5, 86.57
2014, 12, 14, 3, 0, 0, 1.37, 7.5, 81.57
2014, 12, 14, 6, 0, 0, 1.32, 7.5, 108.57
2014, 12, 14, 9, 0, 0, 1.39, 7.5, 85.57
2014, 12, 14, 12, 0, 0, 1.31, 7.5, 79.57
2014, 12, 14, 15, 0, 0, 1.4, 7.5, 119.57
2014, 12, 14, 18, 0, 0, 1.52, 7.5, 69.57
2014, 12, 15, 3, 0, 0, 1.32, 8.5, 110.57
2014, 12, 15, 6, 0, 0, 1.4, 8.5, 78.57
2014, 12, 15, 9, 0, 0, 1.34, 7.5, 120.57
2014, 12, 15, 12, 0, 0, 1.32, 7.5, 91.57
2014, 12, 15, 15, 0, 0, 1.33, 7.5, 78.57
2014, 12, 15, 18, 0, 0, 1.4, 8.5, 117.57
2014, 12, 16, 3, 0, 0, 1.69, 8.5, 115.57
2014, 12, 16, 6, 0, 0, 1.36, 8.5, 133.57
2014, 12, 16, 9, 0, 0, 1.66, 8.5, 107.57
2014, 12, 16, 12, 0, 0, 1.58, 7.5, 124.57
2014, 12, 16, 15, 0, 0, 1.59, 8.5, 122.57
2014, 12, 16, 18, 0, 0, 1.59, 8.5, 114.57
2014, 12, 17, 3, 0, 0, 1.57, 8.5, 100.57
2014, 12, 17, 6, 0, 0, 2.0, 7.5, 115.57
2014, 12, 17, 9, 0, 0, 1.67, 8.5, 114.57
2014, 12, 17, 12, 0, 0, 1.47, 8.5, 115.57
2014, 12, 17, 15, 0, 0, 1.38, 7.5, 85.57
2014, 12, 17, 18, 0, 0, 1.37, 8.5, 124.57
2014, 12, 18, 3, 0, 0, 1.3, 7.5, 116.57
2014, 12, 18, 6, 0, 0, 1.31, 7.5, 97.57
2014, 12, 19, 3, 0, 0, 1.32, 8.5, 114.29
2014, 12, 19, 6, 0, 0, 1.35, 6.1, 71.29
2014, 12, 19, 9, 0, 0, 1.44, 6.7, 94.29
2014, 12, 20, 3, 0, 0, 1.38, 7.5, 76.29
2014, 12, 20, 6, 0, 0, 1.56, 6.7, 109.29
2014, 12, 20, 9, 0, 0, 1.66, 8.5, 89.29
2014, 12, 20, 12, 0, 0, 1.51, 7.5, 117.29
2014, 12, 20, 15, 0, 0, 1.39, 8.5, 111.29
2014, 12, 20, 18, 0, 0, 1.36, 6.1, 76.29
2014, 12, 21, 3, 0, 0, 1.32, 7.5, 119.29
2014, 12, 21, 6, 0, 0, 1.44, 6.7, 78.29
2014, 12, 21, 9, 0, 0, 1.23, 7.5, 121.29
2014, 12, 21, 12, 0, 0, 1.24, 7.5, 111.29
2014, 12, 21, 15, 0, 0, 1.23, 7.5, 81.29
2014, 12, 21, 18, 0, 0, 1.19, 7.5, 72.29
2014, 12, 22, 3, 0, 0, 1.1, 7.5, 92.29
2014, 12, 22, 6, 0, 0, 1.08, 6.7, 73.29
2014, 12, 22, 9, 0, 0, 1.1, 6.7, 112.29
2014, 12, 22, 12, 0, 0, 1.07, 6.7, 109.29
2014, 12, 22, 15, 0, 0, 1.05, 6.7, 120.29
2014, 12, 22, 18, 0, 0, 1.14, 6.7, 159.29
2014, 12, 23, 3, 0, 0, 1.2, 7.5, 89.29
2014, 12, 23, 6, 0, 0, 1.32, 6.1, 129.29
2014, 12, 23, 9, 0, 0, 1.21, 7.5, 148.29
2014, 12, 23, 12, 0, 0, 1.24, 6.7, 120.29
2014, 12, 23, 15, 0, 0, 1.41, 6.7, 61.29
2014, 12, 23, 18, 0, 0, 1.34, 6.1, 123.29
2014, 12, 24, 3, 0, 0, 1.34, 7.5, 119.29
2014, 12, 24, 6, 0, 0, 1.19, 6.7, 69.29
2014, 12, 24, 9, 0, 0, 1.27, 7.5, 76.29
2014, 12, 24, 12, 0, 0, 1.3, 7.5, 88.29
2014, 12, 24, 15, 0, 0, 1.33, 6.7, 117.29
2014, 12, 24, 18, 0, 0, 1.32, 7.5, 119.29
2014, 12, 25, 3, 0, 0, 1.51, 6.7, 104.29
2014, 12, 25, 6, 0, 0, 1.39, 7.5, 73.29
2014, 12, 25, 9, 0, 0, 1.44, 7.5, 88.29
2014, 12, 25, 12, 0, 0, 1.61, 7.5, 118.29
2014, 12, 25, 15, 0, 0, 1.39, 6.7, 103.29
2014, 12, 25, 18, 0, 0, 1.44, 7.5, 81.29
2014, 12, 26, 3, 0, 0, 1.36, 7.5, 120.29
2014, 12, 26, 6, 0, 0, 1.19, 7.5, 123.29
2014, 12, 26, 9, 0, 0, 1.67, 6.7, 76.29
2014, 12, 26, 12, 0, 0, 1.77, 7.5, 120.29
2014, 12, 26, 15, 0, 0, 1.57, 7.5, 148.29
2014, 12, 26, 18, 0, 0, 1.51, 8.5, 108.29
2014, 12, 27, 3, 0, 0, 1.4, 7.5, 124.29
2014, 12, 27, 6, 0, 0, 1.19, 6.7, 66.29
2014, 12, 27, 9, 0, 0, 1.29, 7.5, 84.29
2014, 12, 27, 12, 0, 0, 1.0, 7.5, 122.29
2014, 12, 27, 15, 0, 0, 1.06, 7.5, 130.29
2014, 12, 27, 18, 0, 0, 1.34, 7.5, 137.29
2014, 12, 28, 3, 0, 0, 1.13, 6.1, 81.29
2014, 12, 28, 6, 0, 0, 1.08, 7.5, 89.29
2014, 12, 28, 9, 0, 0, 1.09, 7.5, 121.29
2014, 12, 28, 12, 0, 0, 1.15, 7.5, 91.29
2014, 12, 28, 15, 0, 0, 0.98, 7.5, 89.29
2014, 12, 28, 18, 0, 0, 0.95, 6.7, 74.29
2014, 12, 29, 3, 0, 0, 1.0, 6.7, 74.29
2014, 12, 29, 6, 0, 0, 0.98, 7.5, 124.29
2014, 12, 29, 9, 0, 0, 0.9, 6.7, 115.29
2014, 12, 29, 12, 0, 0, 0.96, 6.7, 103.29
2014, 12, 29, 15, 0, 0, 0.86, 6.1, 82.29
2014, 12, 29, 18, 0, 0, 0.9, 7.5, 122.29
2014, 12, 30, 3, 0, 0, 1.05, 3.9, 67.29
2014, 12, 30, 6, 0, 0, 0.96, 4.4, 120.29
2014, 12, 30, 9, 0, 0, 0.93, 5.1, 69.29
2014, 12, 30, 12, 0, 0, 0.9, 4.7, 110.29
2014, 12, 30, 15, 0, 0, 0.88, 7.5, 100.29
2014, 12, 30, 18, 0, 0, 0.86, 3.3, 77.29
2014, 12, 31, 3, 0, 0, 1.11, 4.7, 90.29
2014, 12, 31, 6, 0, 0, 0.92, 5.1, 106.29
